Source,Label,Weight,Target
Austria,Muslim extremists,1,Lebanon
Austria,Muslim extremists,1,Libya
Austria,Muslim extremists,1,Maldives
Austria,Muslim extremists,1,Mali
Austria,Muslim extremists,1,Mozambique
Austria,Muslim extremists,1,Myanmar
Austria,Muslim extremists,1,Netherlands
Austria,Muslim extremists,1,Niger
Austria,Muslim extremists,1,Nigeria
Austria,Muslim extremists,1,Pakistan
Austria,Muslim extremists,1,Philippines
Austria,Muslim extremists,1,Russia
Austria,Muslim extremists,1,Saudi Arabia
Austria,Muslim extremists,1,Somalia
Austria,Muslim extremists,1,South Africa
Austria,Muslim extremists,1,Spain
Austria,Muslim extremists,1,Sri Lanka
Austria,Muslim extremists,1,Sudan
Austria,Muslim extremists,1,Switzerland
Austria,Muslim extremists,1,Syria
Austria,Muslim extremists,1,Tanzania
Austria,Muslim extremists,1,Thailand
Austria,Muslim extremists,1,Tunisia
Austria,Muslim extremists,1,Turkey
Austria,Muslim extremists,1,Ukraine
Austria,Muslim extremists,1,United Kingdom
Austria,Muslim extremists,1,United States
Austria,Muslim extremists,1,West Bank and Gaza Strip
Austria,Muslim extremists,1,Yemen
Austria,Neo-Nazi extremists,11,Brazil
Austria,Neo-Nazi extremists,11,Canada
Austria,Neo-Nazi extremists,11,Czech Republic
Austria,Neo-Nazi extremists,11,Czechoslovakia
Austria,Neo-Nazi extremists,11,East Germany (GDR)
Austria,Neo-Nazi extremists,11,France
Austria,Neo-Nazi extremists,11,Germany
Austria,Neo-Nazi extremists,11,Italy
Austria,Neo-Nazi extremists,11,Netherlands
Austria,Neo-Nazi extremists,11,Norway
Austria,Neo-Nazi extremists,11,Poland
Austria,Neo-Nazi extremists,11,Portugal
Austria,Neo-Nazi extremists,11,Russia
Austria,Neo-Nazi extremists,11,Slovak Republic
Austria,Neo-Nazi extremists,11,Spain
Austria,Neo-Nazi extremists,11,Sweden
Austria,Neo-Nazi extremists,11,United Kingdom
Austria,Neo-Nazi extremists,11,United States
Austria,Neo-Nazi extremists,11,West Germany (FRG)
Austria,Neo-Nazi extremists,11,Yugoslavia
Austria,Palestinians,1,Belgium
Austria,Palestinians,1,Cyprus
Austria,Palestinians,1,Egypt
Austria,Palestinians,1,France
Austria,Palestinians,1,India
Austria,Palestinians,1,Israel
Austria,Palestinians,1,Italy
Austria,Palestinians,1,Jordan
Austria,Palestinians,1,Kuwait
Austria,Palestinians,1,Lebanon
Austria,Palestinians,1,Pakistan
Austria,Palestinians,1,Paraguay
Austria,Palestinians,1,Qatar
Austria,Palestinians,1,South Yemen
Austria,Palestinians,1,Spain
Austria,Palestinians,1,Syria
Austria,Palestinians,1,Turkey
Austria,Palestinians,1,United Arab Emirates
Austria,Palestinians,1,United Kingdom
Austria,Palestinians,1,United States
Austria,Palestinians,1,West Bank and Gaza Strip
Austria,Palestinians,1,West Germany (FRG)
Austria,Popular Front for the Liberation of Palestine PFLP,1,France
Austria,Popular Front for the Liberation of Palestine PFLP,1,Greece
Austria,Popular Front for the Liberation of Palestine PFLP,1,Iran
Austria,Popular Front for the Liberation of Palestine PFLP,1,Israel
Austria,Popular Front for the Liberation of Palestine PFLP,1,Italy
Austria,Popular Front for the Liberation of Palestine PFLP,1,Jordan
Austria,Popular Front for the Liberation of Palestine PFLP,1,Kenya
Austria,Popular Front for the Liberation of Palestine PFLP,1,Kuwait
Austria,Popular Front for the Liberation of Palestine PFLP,1,Lebanon
Austria,Popular Front for the Liberation of Palestine PFLP,1,Netherlands
Austria,Popular Front for the Liberation of Palestine PFLP,1,South Yemen
Austria,Popular Front for the Liberation of Palestine PFLP,1,Switzerland
Austria,Popular Front for the Liberation of Palestine PFLP,1,Syria
Austria,Popular Front for the Liberation of Palestine PFLP,1,Turkey
Austria,Popular Front for the Liberation of Palestine PFLP,1,United Kingdom
Austria,Popular Front for the Liberation of Palestine PFLP,1,United States
Austria,Popular Front for the Liberation of Palestine PFLP,1,West Bank and Gaza Strip
Austria,Popular Front for the Liberation of Palestine PFLP,1,West Germany (FRG)
Austria,Right-wing extremists,4,Bolivia
Austria,Right-wing extremists,4,Brazil
Austria,Right-wing extremists,4,Canada
Austria,Right-wing extremists,4,Colombia
Austria,Right-wing extremists,4,El Salvador
Austria,Right-wing extremists,4,France
Austria,Right-wing extremists,4,Germany
Austria,Right-wing extremists,4,India
Austria,Right-wing extremists,4,Italy
Austria,Right-wing extremists,4,Jamaica
Austria,Right-wing extremists,4,Japan
Austria,Right-wing extremists,4,Netherlands
Austria,Right-wing extremists,4,Nicaragua
Austria,Right-wing extremists,4,Norway
Austria,Right-wing extremists,4,Russia
Austria,Right-wing extremists,4,Slovak Republic
Austria,Right-wing extremists,4,South Africa
Austria,Right-wing extremists,4,Spain
Austria,Right-wing extremists,4,United States
Austria,Right-wing extremists,4,Venezuela
Austria,Right-wing extremists,4,West Germany (FRG)
Austria,Right-wing extremists,4,Zimbabwe
Azerbaijan,Jihadi-inspired extremists,1,Belgium
Azerbaijan,Jihadi-inspired extremists,1,Canada
Azerbaijan,Jihadi-inspired extremists,1,Chad
Azerbaijan,Jihadi-inspired extremists,1,Denmark
Azerbaijan,Jihadi-inspired extremists,1,Finland
Azerbaijan,Jihadi-inspired extremists,1,France
Azerbaijan,Jihadi-inspired extremists,1,Germany
Azerbaijan,Jihadi-inspired extremists,1,Indonesia
Azerbaijan,Jihadi-inspired extremists,1,Italy
Azerbaijan,Jihadi-inspired extremists,1,Jordan
Azerbaijan,Jihadi-inspired extremists,1,Kuwait
Azerbaijan,Jihadi-inspired extremists,1,Kyrgyzstan
Azerbaijan,Jihadi-inspired extremists,1,Malaysia
Azerbaijan,Jihadi-inspired extremists,1,Morocco
Azerbaijan,Jihadi-inspired extremists,1,Norway
Azerbaijan,Jihadi-inspired extremists,1,Philippines
Azerbaijan,Jihadi-inspired extremists,1,Russia
Azerbaijan,Jihadi-inspired extremists,1,South Africa
Azerbaijan,Jihadi-inspired extremists,1,Sweden
Azerbaijan,Jihadi-inspired extremists,1,Tajikistan
Azerbaijan,Jihadi-inspired extremists,1,Thailand
Azerbaijan,Jihadi-inspired extremists,1,Tunisia
Azerbaijan,Jihadi-inspired extremists,1,United Kingdom
Azerbaijan,Jihadi-inspired extremists,1,United States
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Belgium
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Egypt
Bahrain,Islamic State of Iraq and the Levant ISIL,2,France
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Georgia
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Germany
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Indonesia
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Iran
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Iraq
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Israel
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Jordan
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Kyrgyzstan
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Lebanon
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Libya
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Malaysia
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Philippines
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Russia
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Saudi Arabia
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Somalia
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Syria
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Tajikistan
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Tunisia
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Turkey
Bahrain,Islamic State of Iraq and the Levant ISIL,2,United Kingdom
Bahrain,Islamic State of Iraq and the Levant ISIL,2,West Bank and Gaza Strip
Bahrain,Islamic State of Iraq and the Levant ISIL,2,Yemen
Bahrain,Muslim extremists,1,Bangladesh
Bahrain,Muslim extremists,1,Belgium
Bahrain,Muslim extremists,1,Bosnia-Herzegovina
Bahrain,Muslim extremists,1,Burkina Faso
Bahrain,Muslim extremists,1,Cameroon
Bahrain,Muslim extremists,1,Canada
Bahrain,Muslim extremists,1,Central African Republic
Bahrain,Muslim extremists,1,Egypt
Bahrain,Muslim extremists,1,France
Bahrain,Muslim extremists,1,Germany
Bahrain,Muslim extremists,1,Greece
Bahrain,Muslim extremists,1,India
Bahrain,Muslim extremists,1,Indonesia
Bahrain,Muslim extremists,1,Iran
Bahrain,Muslim extremists,1,Iraq
Bahrain,Muslim extremists,1,Israel
Bahrain,Muslim extremists,1,Jordan
Bahrain,Muslim extremists,1,Kazakhstan
Bahrain,Muslim extremists,1,Kenya
Bahrain,Muslim extremists,1,Kuwait
Bahrain,Muslim extremists,1,Kyrgyzstan
Bahrain,Muslim extremists,1,Lebanon
Bahrain,Muslim extremists,1,Libya
Bahrain,Muslim extremists,1,Maldives
Bahrain,Muslim extremists,1,Mali
Bahrain,Muslim extremists,1,Mozambique
Bahrain,Muslim extremists,1,Myanmar
Bahrain,Muslim extremists,1,Netherlands
Bahrain,Muslim extremists,1,Niger
Bahrain,Muslim extremists,1,Nigeria
Bahrain,Muslim extremists,1,Pakistan
Bahrain,Muslim extremists,1,Philippines
Bahrain,Muslim extremists,1,Russia
Bahrain,Muslim extremists,1,Saudi Arabia
Bahrain,Muslim extremists,1,Somalia
Bahrain,Muslim extremists,1,South Africa
Bahrain,Muslim extremists,1,Spain
Bahrain,Muslim extremists,1,Sri Lanka
Bahrain,Muslim extremists,1,Sudan
Bahrain,Muslim extremists,1,Switzerland
Bahrain,Muslim extremists,1,Syria
Bahrain,Muslim extremists,1,Tanzania
Bahrain,Muslim extremists,1,Thailand
Bahrain,Muslim extremists,1,Tunisia
Bahrain,Muslim extremists,1,Turkey
Bahrain,Muslim extremists,1,Ukraine
Bahrain,Muslim extremists,1,United Kingdom
Bahrain,Muslim extremists,1,United States
Bahrain,Muslim extremists,1,West Bank and Gaza Strip
Bahrain,Muslim extremists,1,Yemen
Bangladesh,Gunmen,3,Brazil
Bangladesh,Gunmen,3,Cambodia
Bangladesh,Gunmen,3,Canada
Bangladesh,Gunmen,3,Central African Republic
Bangladesh,Gunmen,3,Chad
Bangladesh,Gunmen,3,Colombia
Bangladesh,Gunmen,3,Costa Rica
Bangladesh,Gunmen,3,Democratic Republic of the Congo
Bangladesh,Gunmen,3,El Salvador
Bangladesh,Gunmen,3,Georgia
Bangladesh,Gunmen,3,Guatemala
Bangladesh,Gunmen,3,Guyana
Bangladesh,Gunmen,3,Haiti
Bangladesh,Gunmen,3,Honduras
Bangladesh,Gunmen,3,India
Bangladesh,Gunmen,3,Indonesia
Bangladesh,Gunmen,3,Iraq
Bangladesh,Gunmen,3,Israel
Bangladesh,Gunmen,3,Jamaica
Bangladesh,Gunmen,3,Kazakhstan
Bangladesh,Gunmen,3,Kosovo
Bangladesh,Gunmen,3,Laos
Bangladesh,Gunmen,3,Lebanon
Bangladesh,Gunmen,3,Mexico
Bangladesh,Gunmen,3,Mozambique
Bangladesh,Gunmen,3,Nicaragua
Bangladesh,Gunmen,3,Nigeria
Bangladesh,Gunmen,3,Pakistan
Bangladesh,Gunmen,3,Philippines
Bangladesh,Gunmen,3,Russia
Bangladesh,Gunmen,3,Somalia
Bangladesh,Gunmen,3,South Africa
Bangladesh,Gunmen,3,Sri Lanka
Bangladesh,Gunmen,3,Sudan
Bangladesh,Gunmen,3,Syria
Bangladesh,Gunmen,3,Tajikistan
Bangladesh,Gunmen,3,Tanzania
Bangladesh,Gunmen,3,Thailand
Bangladesh,Gunmen,3,Turkey
Bangladesh,Gunmen,3,Turkmenistan
Bangladesh,Gunmen,3,Ukraine
Bangladesh,Gunmen,3,West Bank and Gaza Strip
Bangladesh,Gunmen,3,Yemen
Bangladesh,Gunmen,3,Yugoslavia
Bangladesh,Gunmen,3,Zimbabwe
Bangladesh,Muslim extremists,3,Belgium
Bangladesh,Muslim extremists,3,Bosnia-Herzegovina
Bangladesh,Muslim extremists,3,Burkina Faso
Bangladesh,Muslim extremists,3,Cameroon
Bangladesh,Muslim extremists,3,Canada
Bangladesh,Muslim extremists,3,Central African Republic
Bangladesh,Muslim extremists,3,Egypt
Bangladesh,Muslim extremists,3,France
Bangladesh,Muslim extremists,3,Germany
Bangladesh,Muslim extremists,3,Greece
Bangladesh,Muslim extremists,3,India
Bangladesh,Muslim extremists,3,Indonesia
Bangladesh,Muslim extremists,3,Iran
Bangladesh,Muslim extremists,3,Iraq
Bangladesh,Muslim extremists,3,Israel
Bangladesh,Muslim extremists,3,Jordan
Bangladesh,Muslim extremists,3,Kazakhstan
Bangladesh,Muslim extremists,3,Kenya
Bangladesh,Muslim extremists,3,Kuwait
Bangladesh,Muslim extremists,3,Kyrgyzstan
Bangladesh,Muslim extremists,3,Lebanon
Bangladesh,Muslim extremists,3,Libya
Bangladesh,Muslim extremists,3,Maldives
Bangladesh,Muslim extremists,3,Mali
Bangladesh,Muslim extremists,3,Mozambique
Bangladesh,Muslim extremists,3,Myanmar
Bangladesh,Muslim extremists,3,Netherlands
Bangladesh,Muslim extremists,3,Niger
Bangladesh,Muslim extremists,3,Nigeria
Bangladesh,Muslim extremists,3,Pakistan
Bangladesh,Muslim extremists,3,Philippines
Bangladesh,Muslim extremists,3,Russia
Bangladesh,Muslim extremists,3,Saudi Arabia
Bangladesh,Muslim extremists,3,Somalia
Bangladesh,Muslim extremists,3,South Africa
Bangladesh,Muslim extremists,3,Spain
Bangladesh,Muslim extremists,3,Sri Lanka
Bangladesh,Muslim extremists,3,Sudan
Bangladesh,Muslim extremists,3,Switzerland
Bangladesh,Muslim extremists,3,Syria
Bangladesh,Muslim extremists,3,Tanzania
Bangladesh,Muslim extremists,3,Thailand
Bangladesh,Muslim extremists,3,Tunisia
Bangladesh,Muslim extremists,3,Turkey
Bangladesh,Muslim extremists,3,Ukraine
Bangladesh,Muslim extremists,3,United Kingdom
Bangladesh,Muslim extremists,3,United States
Bangladesh,Muslim extremists,3,West Bank and Gaza Strip
Bangladesh,Muslim extremists,3,Yemen
Belgium,Black September,3,Brazil
Belgium,Black September,3,Brunei
Belgium,Black September,3,Cambodia
Belgium,Black September,3,Canada
Belgium,Black September,3,Cyprus
Belgium,Black September,3,Egypt
Belgium,Black September,3,France
Belgium,Black September,3,Greece
Belgium,Black September,3,Israel
Belgium,Black September,3,Italy
Belgium,Black September,3,Jordan
Belgium,Black September,3,Kuwait
Belgium,Black September,3,Lebanon
Belgium,Black September,3,Netherlands
Belgium,Black September,3,People's Republic of the Congo
Belgium,Black September,3,Portugal
Belgium,Black September,3,Spain
Belgium,Black September,3,Sudan
Belgium,Black September,3,Switzerland
Belgium,Black September,3,Thailand
Belgium,Black September,3,United Kingdom
Belgium,Black September,3,United States
Belgium,Black September,3,Uruguay
Belgium,Black September,3,West Germany (FRG)
Belgium,Black September,3,Zaire
Belgium,Islamic State of Iraq and the Levant ISIL,3,Egypt
Belgium,Islamic State of Iraq and the Levant ISIL,3,France
Belgium,Islamic State of Iraq and the Levant ISIL,3,Georgia
Belgium,Islamic State of Iraq and the Levant ISIL,3,Germany
Belgium,Islamic State of Iraq and the Levant ISIL,3,Indonesia
Belgium,Islamic State of Iraq and the Levant ISIL,3,Iran
Belgium,Islamic State of Iraq and the Levant ISIL,3,Iraq
Belgium,Islamic State of Iraq and the Levant ISIL,3,Israel
Belgium,Islamic State of Iraq and the Levant ISIL,3,Jordan
Belgium,Islamic State of Iraq and the Levant ISIL,3,Kyrgyzstan
Belgium,Islamic State of Iraq and the Levant ISIL,3,Lebanon
Belgium,Islamic State of Iraq and the Levant ISIL,3,Libya
Belgium,Islamic State of Iraq and the Levant ISIL,3,Malaysia
Belgium,Islamic State of Iraq and the Levant ISIL,3,Philippines
Belgium,Islamic State of Iraq and the Levant ISIL,3,Russia
Belgium,Islamic State of Iraq and the Levant ISIL,3,Saudi Arabia
Belgium,Islamic State of Iraq and the Levant ISIL,3,Somalia
Belgium,Islamic State of Iraq and the Levant ISIL,3,Syria
Belgium,Islamic State of Iraq and the Levant ISIL,3,Tajikistan
Belgium,Islamic State of Iraq and the Levant ISIL,3,Tunisia
Belgium,Islamic State of Iraq and the Levant ISIL,3,Turkey
Belgium,Islamic State of Iraq and the Levant ISIL,3,United Kingdom
Belgium,Islamic State of Iraq and the Levant ISIL,3,West Bank and Gaza Strip
Belgium,Islamic State of Iraq and the Levant ISIL,3,Yemen
Belgium,Jihadi-inspired extremists,3,Canada
Belgium,Jihadi-inspired extremists,3,Chad
Belgium,Jihadi-inspired extremists,3,Denmark
Belgium,Jihadi-inspired extremists,3,Finland
Belgium,Jihadi-inspired extremists,3,France
Belgium,Jihadi-inspired extremists,3,Germany
Belgium,Jihadi-inspired extremists,3,Indonesia
Belgium,Jihadi-inspired extremists,3,Italy
Belgium,Jihadi-inspired extremists,3,Jordan
Belgium,Jihadi-inspired extremists,3,Kuwait
Belgium,Jihadi-inspired extremists,3,Kyrgyzstan
Belgium,Jihadi-inspired extremists,3,Malaysia
Belgium,Jihadi-inspired extremists,3,Morocco
Belgium,Jihadi-inspired extremists,3,Norway
Belgium,Jihadi-inspired extremists,3,Philippines
Belgium,Jihadi-inspired extremists,3,Russia
Belgium,Jihadi-inspired extremists,3,South Africa
Belgium,Jihadi-inspired extremists,3,Sweden
Belgium,Jihadi-inspired extremists,3,Tajikistan
Belgium,Jihadi-inspired extremists,3,Thailand
Belgium,Jihadi-inspired extremists,3,Tunisia
Belgium,Jihadi-inspired extremists,3,United Kingdom
Belgium,Jihadi-inspired extremists,3,United States
Belgium,Muslim extremists,2,Bosnia-Herzegovina
Belgium,Muslim extremists,2,Burkina Faso
Belgium,Muslim extremists,2,Cameroon
Belgium,Muslim extremists,2,Canada
Belgium,Muslim extremists,2,Central African Republic
Belgium,Muslim extremists,2,Egypt
Belgium,Muslim extremists,2,France
Belgium,Muslim extremists,2,Germany
Belgium,Muslim extremists,2,Greece
Belgium,Muslim extremists,2,India
Belgium,Muslim extremists,2,Indonesia
Belgium,Muslim extremists,2,Iran
Belgium,Muslim extremists,2,Iraq
Belgium,Muslim extremists,2,Israel
Belgium,Muslim extremists,2,Jordan
Belgium,Muslim extremists,2,Kazakhstan
Belgium,Muslim extremists,2,Kenya
Belgium,Muslim extremists,2,Kuwait
Belgium,Muslim extremists,2,Kyrgyzstan
Belgium,Muslim extremists,2,Lebanon
Belgium,Muslim extremists,2,Libya
Belgium,Muslim extremists,2,Maldives
Belgium,Muslim extremists,2,Mali
Belgium,Muslim extremists,2,Mozambique
Belgium,Muslim extremists,2,Myanmar
Belgium,Muslim extremists,2,Netherlands
Belgium,Muslim extremists,2,Niger
Belgium,Muslim extremists,2,Nigeria
Belgium,Muslim extremists,2,Pakistan
Belgium,Muslim extremists,2,Philippines
Belgium,Muslim extremists,2,Russia
Belgium,Muslim extremists,2,Saudi Arabia
Belgium,Muslim extremists,2,Somalia
Belgium,Muslim extremists,2,South Africa
Belgium,Muslim extremists,2,Spain
Belgium,Muslim extremists,2,Sri Lanka
Belgium,Muslim extremists,2,Sudan
Belgium,Muslim extremists,2,Switzerland
Belgium,Muslim extremists,2,Syria
Belgium,Muslim extremists,2,Tanzania
Belgium,Muslim extremists,2,Thailand
Belgium,Muslim extremists,2,Tunisia
Belgium,Muslim extremists,2,Turkey
Belgium,Muslim extremists,2,Ukraine
Belgium,Muslim extremists,2,United Kingdom
Belgium,Muslim extremists,2,United States
Belgium,Muslim extremists,2,West Bank and Gaza Strip
Belgium,Muslim extremists,2,Yemen
Belgium,Palestinians,1,Cyprus
Belgium,Palestinians,1,Egypt
Belgium,Palestinians,1,France
Belgium,Palestinians,1,India
Belgium,Palestinians,1,Israel
Belgium,Palestinians,1,Italy
Belgium,Palestinians,1,Jordan
Belgium,Palestinians,1,Kuwait
Belgium,Palestinians,1,Lebanon
Belgium,Palestinians,1,Pakistan
Belgium,Palestinians,1,Paraguay
Belgium,Palestinians,1,Qatar
Belgium,Palestinians,1,South Yemen
Belgium,Palestinians,1,Spain
Belgium,Palestinians,1,Syria
Belgium,Palestinians,1,Turkey
Belgium,Palestinians,1,United Arab Emirates
Belgium,Palestinians,1,United Kingdom
Belgium,Palestinians,1,United States
Belgium,Palestinians,1,West Bank and Gaza Strip
Belgium,Palestinians,1,West Germany (FRG)
Bolivia,Right-wing extremists,3,Brazil
Bolivia,Right-wing extremists,3,Canada
Bolivia,Right-wing extremists,3,Colombia
Bolivia,Right-wing extremists,3,El Salvador
Bolivia,Right-wing extremists,3,France
Bolivia,Right-wing extremists,3,Germany
Bolivia,Right-wing extremists,3,India
Bolivia,Right-wing extremists,3,Italy
Bolivia,Right-wing extremists,3,Jamaica
Bolivia,Right-wing extremists,3,Japan
Bolivia,Right-wing extremists,3,Netherlands
Bolivia,Right-wing extremists,3,Nicaragua
Bolivia,Right-wing extremists,3,Norway
Bolivia,Right-wing extremists,3,Russia
Bolivia,Right-wing extremists,3,Slovak Republic
